Lot_ID,Wafer_ID,Probe_Count,Unit_Number,X,Y,Head Number,Site Number,Die Pass/Fail,Hard Bin No,Hard Bin Name,HardBinPassFail,Soft Bin No,Soft Bin Name,Soft Bin Pass/Fail,Tests Executed,Test Time (ms),[200][continuity_load:continuity_load@ANT_CNTL0_O[1]] [mV] [N/A][N/A][-900][-100]
N1PG81,4,M,922,-16,30,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1485,-393.545
N1PG81,4,M,923,-17,30,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1488,-393.468
N1PG81,4,M,924,-18,30,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1488,-393.313
N1PG81,4,M,925,-19,30,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1489,-391.3
N1PG81,4,M,926,-19,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1489,-391.919
N1PG81,4,M,927,-18,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1490,-393.391
N1PG81,4,M,928,-17,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1490,-392.461
N1PG81,4,M,929,-16,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1487,-392.384
N1PG81,4,M,930,-15,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1489,-392.849
N1PG81,4,M,931,-14,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1492,-391.842
N1PG81,4,M,932,-13,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1492,-391.996
N1PG81,4,M,933,-12,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1489,-393.391
N1PG81,4,M,935,-10,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1486,-393.778
N1PG81,4,M,936,-9,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1487,-392.539
N1PG81,4,M,937,-8,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1483,-393.468
N1PG81,4,M,938,-7,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1484,-393.313
N1PG81,4,M,939,-6,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1482,-393.081
N1PG81,4,M,940,-5,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1479,-393.468
N1PG81,4,M,941,-4,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1486,-393.778
N1PG81,4,M,942,-3,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1484,-394.01
N1PG81,4,M,943,-2,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1481,-393.855
N1PG81,4,M,944,-1,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1483,-393.7
N1PG81,4,M,945,0,29,1,1,Pass,1,Good,Pass,1,Good,Pass,276,2400,-393.933
N1PG81,4,M,946,1,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1484,-394.088
N1PG81,4,M,947,2,29,1,1,Pass,1,Good,Pass,1,Good,Pass,276,2403,-394.397
N1PG81,4,M,948,3,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-394.165
N1PG81,4,M,949,4,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-394.01
N1PG81,4,M,950,5,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1484,-394.088
N1PG81,4,M,951,6,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1488,-394.862
N1PG81,4,M,952,7,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1483,-395.327
N1PG81,4,M,953,8,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1484,-395.249
N1PG81,4,M,955,10,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1485,-394.088
N1PG81,4,M,956,11,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1487,-394.784
N1PG81,4,M,957,12,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1489,-394.088
N1PG81,4,M,958,13,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1484,-394.01
N1PG81,4,M,959,14,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1487,-393.855
N1PG81,4,M,960,15,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1485,-394.63
N1PG81,4,M,961,16,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1488,-394.862
N1PG81,4,M,962,17,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1488,-395.172
N1PG81,4,M,963,18,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1488,-395.327
N1PG81,4,M,964,19,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1485,-395.017
N1PG81,4,M,965,20,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1485,-395.559
N1PG81,4,M,966,21,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1489,-395.791
N1PG81,4,M,967,22,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1489,-395.017
N1PG81,4,M,968,23,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1487,-394.63
N1PG81,4,M,969,24,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1487,-394.088
N1PG81,4,M,970,25,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1487,-394.32
N1PG81,4,M,971,26,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1486,-393.778
N1PG81,4,M,974,29,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1490,-395.791
N1PG81,4,M,975,30,29,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1482,-397.263
N1PG81,4,M,979,29,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1485,-395.791
N1PG81,4,M,980,28,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1486,-394.784
N1PG81,4,M,981,27,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1487,-394.63
N1PG81,4,M,983,25,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1484,-394.165
N1PG81,4,M,984,24,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1476,-394.552
N1PG81,4,M,986,22,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1458,-394.707
N1PG81,4,M,987,21,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1465,-395.327
N1PG81,4,M,988,20,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1474,-395.636
N1PG81,4,M,989,19,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1471,-396.411
N1PG81,4,M,990,18,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1466,-395.559
N1PG81,4,M,991,17,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1472,-394.862
N1PG81,4,M,992,16,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1470,-394.398
N1PG81,4,M,993,15,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1466,-394.784
N1PG81,4,M,994,14,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1470,-394.01
N1PG81,4,M,995,13,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1471,-393.7
N1PG81,4,M,996,12,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1463,-394.475
N1PG81,4,M,998,10,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1473,-394.243
N1PG81,4,M,999,9,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1466,-394.32
N1PG81,4,M,1000,8,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1464,-393.933
N1PG81,4,M,1001,7,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1473,-394.707
N1PG81,4,M,1002,6,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1469,-393.855
N1PG81,4,M,1003,5,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1466,-394.165
N1PG81,4,M,1004,4,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1473,-393.855
N1PG81,4,M,1005,3,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1466,-395.559
N1PG81,4,M,1006,2,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1462,-394.475
N1PG81,4,M,1007,1,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1471,-394.862
N1PG81,4,M,1008,0,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1471,-394.32
N1PG81,4,M,1009,-1,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1465,-394.475
N1PG81,4,M,1010,-2,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1473,-394.397
N1PG81,4,M,1011,-3,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1471,-394.165
N1PG81,4,M,1012,-4,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1464,-394.243
N1PG81,4,M,1013,-5,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1473,-393.7
N1PG81,4,M,1014,-6,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1468,-393.391
N1PG81,4,M,1016,-8,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1482,-392.694
N1PG81,4,M,1017,-9,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1483,-393.545
N1PG81,4,M,1018,-10,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1484,-392.849
N1PG81,4,M,1019,-11,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1484,-393.933
N1PG81,4,M,1020,-12,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1484,-393.236
N1PG81,4,M,1021,-13,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1485,-391.454
N1PG81,4,M,1022,-14,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1483,-391.61
N1PG81,4,M,1023,-15,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1485,-391.764
N1PG81,4,M,1024,-16,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1485,-391.996
N1PG81,4,M,1025,-17,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1488,-393.468
N1PG81,4,M,1026,-18,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1487,-393.081
N1PG81,4,M,1027,-19,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1483,-392.074
N1PG81,4,M,1028,-20,28,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1483,-387.195
N1PG81,4,M,1030,-19,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1489,-391.455
N1PG81,4,M,1031,-18,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1485,-393.855
N1PG81,4,M,1032,-17,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1486,-393.236
N1PG81,4,M,1033,-16,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1483,-391.842
N1PG81,4,M,1034,-15,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1486,-391.919
N1PG81,4,M,1035,-14,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1486,-391.764
N1PG81,4,M,1036,-13,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1486,-393.391
N1PG81,4,M,1037,-12,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1482,-393.391
N1PG81,4,M,1038,-11,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1485,-393.158
N1PG81,4,M,1039,-10,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1485,-393.545
N1PG81,4,M,1040,-9,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1486,-393.158
N1PG81,4,M,1041,-8,27,1,1,Pass,1,Good,Pass,1,Good,Pass,276,2403,-393.081
N1PG81,4,M,1042,-7,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1483,-393.159
N1PG81,4,M,1044,-5,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1483,-394.088
N1PG81,4,M,1045,-4,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1473,-393.236
N1PG81,4,M,1046,-3,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1460,-393.081
N1PG81,4,M,1048,-1,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1475,-394.398
N1PG81,4,M,1049,0,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1469,-393.313
N1PG81,4,M,1050,1,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1470,-394.01
N1PG81,4,M,1052,3,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1486,-395.017
N1PG81,4,M,1053,4,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1471,-393.933
N1PG81,4,M,1054,5,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1474,-393.855
N1PG81,4,M,1055,6,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1471,-394.862
N1PG81,4,M,1056,7,27,1,1,Pass,1,Good,Pass,1,Good,Pass,276,2389,-395.327
N1PG81,4,M,1057,8,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1457,-394.862
N1PG81,4,M,1058,9,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1462,-394.475
N1PG81,4,M,1059,10,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1467,-394.63
N1PG81,4,M,1060,11,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1468,-394.243
N1PG81,4,M,1061,12,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1465,-393.623
N1PG81,4,M,1062,13,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1465,-393.236
N1PG81,4,M,1063,14,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1468,-394.165
N1PG81,4,M,1064,15,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1464,-394.785
N1PG81,4,M,1065,16,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1469,-394.01
N1PG81,4,M,1066,17,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1467,-394.088
N1PG81,4,M,1067,18,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1464,-394.784
N1PG81,4,M,1068,19,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1465,-395.249
N1PG81,4,M,1070,21,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1461,-394.63
N1PG81,4,M,1071,22,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1462,-394.862
N1PG81,4,M,1072,23,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1467,-395.094
N1PG81,4,M,1073,24,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1462,-394.939
N1PG81,4,M,1074,25,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1471,-394.397
N1PG81,4,M,1075,26,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1468,-394.475
N1PG81,4,M,1076,27,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1465,-394.939
N1PG81,4,M,1077,28,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1469,-394.552
N1PG81,4,M,1078,29,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1466,-395.869
N1PG81,4,M,1079,30,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1463,-397.572
N1PG81,4,M,1080,31,27,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1467,-397.03
N1PG81,4,M,1082,30,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1458,-398.037
N1PG81,4,M,1083,29,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1462,-395.868
N1PG81,4,M,1084,28,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1466,-395.559
N1PG81,4,M,1085,27,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1461,-395.094
N1PG81,4,M,1086,26,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1469,-395.249
N1PG81,4,M,1087,25,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1463,-394.784
N1PG81,4,M,1088,24,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1462,-395.559
N1PG81,4,M,1089,23,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1466,-395.094
N1PG81,4,M,1090,22,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1463,-395.636
N1PG81,4,M,1091,21,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1463,-395.017
N1PG81,4,M,1092,20,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1464,-395.017
N1PG81,4,M,1093,19,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1466,-394.939
N1PG81,4,M,1094,18,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1459,-394.398
N1PG81,4,M,1095,17,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1471,-394.707
N1PG81,4,M,1096,16,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1462,-393.468
N1PG81,4,M,1097,15,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1461,-394.01
N1PG81,4,M,1098,14,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1465,-394.552
N1PG81,4,M,1099,13,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1463,-394.862
N1PG81,4,M,1100,12,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1459,-394.165
N1PG81,4,M,1101,11,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1465,-393.855
N1PG81,4,M,1102,10,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1464,-394.63
N1PG81,4,M,1103,9,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1461,-394.165
N1PG81,4,M,1104,8,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1469,-393.933
N1PG81,4,M,1105,7,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1463,-396.256
N1PG81,4,M,1106,6,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1459,-396.566
N1PG81,4,M,1107,5,26,1,1,Pass,1,Good,Pass,1,Good,Pass,276,2382,-395.869
N1PG81,4,M,1108,4,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1461,-395.094
N1PG81,4,M,1109,3,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1466,-395.172
N1PG81,4,M,1110,2,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1465,-394.939
N1PG81,4,M,1111,1,26,1,1,Pass,1,Good,Pass,1,Good,Pass,276,2378,-394.397
N1PG81,4,M,1112,0,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1461,-395.172
N1PG81,4,M,1113,-1,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1464,-393.39
N1PG81,4,M,1114,-2,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1464,-393.7
N1PG81,4,M,1115,-3,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1462,-394.088
N1PG81,4,M,1116,-4,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1466,-394.32
N1PG81,4,M,1117,-5,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1463,-394.243
N1PG81,4,M,1118,-6,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1461,-394.939
N1PG81,4,M,1119,-7,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1466,-393.778
N1PG81,4,M,1120,-8,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1464,-393.158
N1PG81,4,M,1121,-9,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1461,-393.623
N1PG81,4,M,1122,-10,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1466,-394.088
N1PG81,4,M,1123,-11,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1466,-394.397
N1PG81,4,M,1125,-13,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1474,-393.313
N1PG81,4,M,1126,-14,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1482,-392.694
N1PG81,4,M,1127,-15,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1479,-392.539
N1PG81,4,M,1128,-16,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1481,-391.919
N1PG81,4,M,1129,-17,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-393.313
N1PG81,4,M,1130,-18,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1476,-394.63
N1PG81,4,M,1131,-19,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1476,-392.539
N1PG81,4,M,1132,-20,26,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1476,-388.434
N1PG81,4,M,1134,-19,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1476,-392.461
N1PG81,4,M,1135,-18,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1475,-394.63
N1PG81,4,M,1136,-17,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1478,-393.778
N1PG81,4,M,1137,-16,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1477,-393.313
N1PG81,4,M,1138,-15,25,1,1,Pass,1,Good,Pass,1,Good,Pass,276,2399,-393.003
N1PG81,4,M,1139,-14,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1479,-393.081
N1PG81,4,M,1140,-13,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1479,-393.081
N1PG81,4,M,1141,-12,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1478,-393.236
N1PG81,4,M,1142,-11,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1479,-393.236
N1PG81,4,M,1143,-10,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1482,-394.242
N1PG81,4,M,1144,-9,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-394.398
N1PG81,4,M,1145,-8,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1479,-393.855
N1PG81,4,M,1146,-7,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-394.63
N1PG81,4,M,1147,-6,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-394.165
N1PG81,4,M,1148,-5,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-394.243
N1PG81,4,M,1149,-4,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1481,-394.088
N1PG81,4,M,1150,-3,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1479,-394.398
N1PG81,4,M,1151,-2,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-394.862
N1PG81,4,M,1152,-1,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1477,-394.32
N1PG81,4,M,1153,0,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1481,-394.63
N1PG81,4,M,1154,1,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-395.017
N1PG81,4,M,1155,2,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1477,-395.017
N1PG81,4,M,1156,3,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1478,-395.249
N1PG81,4,M,1157,4,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-395.327
N1PG81,4,M,1158,5,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-394.707
N1PG81,4,M,1160,7,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1476,-394.63
N1PG81,4,M,1161,8,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1476,-393.7
N1PG81,4,M,1162,9,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-394.087
N1PG81,4,M,1163,10,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-394.243
N1PG81,4,M,1164,11,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1477,-393.545
N1PG81,4,M,1165,12,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-394.785
N1PG81,4,M,1166,13,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1477,-394.475
N1PG81,4,M,1168,15,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1476,-393.545
N1PG81,4,M,1169,16,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1483,-394.088
N1PG81,4,M,1170,17,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1481,-394.397
N1PG81,4,M,1171,18,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1479,-395.327
N1PG81,4,M,1172,19,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1477,-394.397
N1PG81,4,M,1173,20,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1486,-394.552
N1PG81,4,M,1174,21,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1482,-394.862
N1PG81,4,M,1175,22,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-395.404
N1PG81,4,M,1176,23,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1477,-395.017
N1PG81,4,M,1177,24,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-395.017
N1PG81,4,M,1178,25,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-394.32
N1PG81,4,M,1179,26,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1479,-394.939
N1PG81,4,M,1180,27,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1479,-395.249
N1PG81,4,M,1181,28,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1481,-394.862
N1PG81,4,M,1182,29,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-396.256
N1PG81,4,M,1183,30,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-397.727
N1PG81,4,M,1184,31,25,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1479,-397.805
N1PG81,4,M,1185,31,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1483,-398.037
N1PG81,4,M,1187,29,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1481,-396.566
N1PG81,4,M,1188,28,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-395.404
N1PG81,4,M,1189,27,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1481,-395.559
N1PG81,4,M,1190,26,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1484,-394.32
N1PG81,4,M,1191,25,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-394.32
N1PG81,4,M,1192,24,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1480,-393.39
N1PG81,4,M,1193,23,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1477,-394.32
N1PG81,4,M,1194,22,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1477,-393.778
N1PG81,4,M,1195,21,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1483,-393.855
N1PG81,4,M,1196,20,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1485,-393.623
N1PG81,4,M,1197,19,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1483,-394.243
N1PG81,4,M,1198,18,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1481,-395.327
N1PG81,4,M,1199,17,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1482,-395.017
N1PG81,4,M,1200,16,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1483,-394.552
N1PG81,4,M,1201,15,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1482,-394.63
N1PG81,4,M,1202,14,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1485,-393.081
N1PG81,4,M,1203,13,24,1,1,Pass,1,Good,Pass,1,Good,Pass,275,1483,-394.01
